"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "gene.name"
"FBgn0039296" -0.515230129744051 3.66456916279029 -3.20143188967455 0.00200624147525686 0.00292324671565809 -3.02077475653725 "CG10420"
"FBgn0031070" 0.563537481428893 0.111956930667859 2.87748241882734 0.0052178446995057 0.00728662796089863 -3.02147767247005 "CG12702"
"FBgn0004514" -0.589334871825225 -1.53233402241875 -2.75893383948571 0.00728186842306395 0.0099999187757794 -3.02459746985648 "Oct-TyrR"
"FBgn0038156" -0.59859764583476 -0.446405470155008 -2.84075716692722 0.00579100302804445 0.00804864372789622 -3.02616900310281 "CG14372"
"FBgn0039754" -0.416105883578695 3.72819919050069 -3.2041354634105 0.00198976637826388 0.00290014331019825 -3.03310576655682 "CG9747"
"FBgn0031542" 1.02768613233746 0.453330929972323 2.89339935885545 0.00498606550333567 0.00697959774402389 -3.03586337028496 "CG15414"
"FBgn0033544" -0.208123598928102 7.9608150061107 -3.1804579455944 0.00213845834841518 0.00310816262275858 -3.03671597991401 "CG7220"
"FBgn0027090" 0.148280730331583 5.84523613937328 3.21980145063517 0.0018967672651022 0.00277149290498168 -3.04407060776832 "Aats-gln"
"FBgn0031118" 0.313449101748485 4.63281947457957 3.21834793129189 0.00190522143194274 0.0027825439744149 -3.04854321068664 "RhoGAP19D"
"FBgn0036956" -0.907937861361671 0.196500865378316 -2.86356437066342 0.00542861117789867 0.00756629844179301 -3.050707479738 "CG13813"
"FBgn0034856" -0.48888801445195 1.18182738829072 -2.95405019061623 0.00418723235778608 0.00590549148879991 -3.06052022385023 "yellow-d2"
"FBgn0025593" -0.37942033886891 4.06069279246732 -3.20239098671168 0.00200038234882661 0.00291516289098717 -3.06305188179231 "Glut1"
"FBgn0034362" -0.256498332434732 4.44324581814756 -3.21146233630575 0.00194575222299061 0.00283952532355125 -3.06797625269192 "CG5323"
"FBgn0034950" 0.487773672648267 -0.808471253135721 2.78503610578643 0.00677188396518501 0.00933026189262035 -3.07900811541932 "Pask"
"FBgn0004579" -0.410802099890926 -0.828630844875397 -2.78654477616289 0.00674343313940533 0.00929516331956578 -3.07912170872888 "salm"
"FBgn0011829" -0.396685972549253 0.114806130734279 -2.8690823944629 0.00534412872721154 0.00745409290535133 -3.0801337360002 "Ret"
"FBgn0032169" 0.237078776767255 2.53623457719269 3.07667916633871 0.00292117183629535 0.00418670015821495 -3.08474194628313 "CG4709"
"FBgn0001215" 0.222333889773922 7.21112522507473 3.17469146961545 0.00217621278796335 0.00315960601432336 -3.09066327906188 "Hrb98DE"
"FBgn0039157" -0.322205251907406 4.38293592831305 -3.19915707131718 0.00202020264386653 0.00294221647293417 -3.09225153463223 "Myo95E"
"FBgn0033855" 0.66579298113809 -1.88178514351395 2.70900501338812 0.00835645847364426 0.0113994844845039 -3.10778619672821 "link"
"FBgn0030334" -0.680833853157748 0.688108233382491 -2.87753874870877 0.00521700720959677 0.00728662796089863 -3.11074755610925 "Karl"
"FBgn0031181" -0.788814491403466 -1.77771537761887 -2.70781415960202 0.00838377070443404 0.0114334130611124 -3.11281768759151 "Ir20a"
"FBgn0004419" 0.182266638306285 6.73594389215693 3.17645886045421 0.002164575547687 0.00314417183043093 -3.11370195840941 "me31B"
"FBgn0037882" 0.285118603903169 1.68090278866423 2.98114967149357 0.00387008286870528 0.00548212978483516 -3.11834599897791 "CG17187"
"FBgn0038476" -0.390732286521889 2.80140852919308 -3.09343644575556 0.00277892417138454 0.00399015181022249 -3.12141021273595 "kuk"
"FBgn0051475" -0.85063077678633 -1.15053827582596 -2.75945809141657 0.00727128872459825 0.00998895953970103 -3.12150362718427 "CG31475"
"FBgn0034887" 0.612739224809891 0.911155598516548 2.90275831242904 0.00485425399475315 0.00680016532249436 -3.12159077173544 "St1"
"FBgn0037051" -0.149544574539607 6.36130030665156 -3.18154459716658 0.00213141273946273 0.00309936457489156 -3.12514659746062 "CG10565"
"FBgn0038039" 0.189704668212903 5.15697734124133 3.19698636251547 0.002033609604095 0.00296036177451306 -3.12662701438803 "CG5196"
"FBgn0020506" -1.75798924601562 3.70267826273342 -3.14704786065936 0.00236601304357255 0.0034227706573225 -3.12906968528042 "Amyrel"
"FBgn0034420" -0.251121897567641 6.64246190941437 -3.17332788025885 0.00218523117858087 0.00317220807439173 -3.13671713028789 "CG10737"
"FBgn0033836" -0.87655455196066 -1.93961698392966 -2.69194437036145 0.00875560080173036 0.0119214102472623 -3.13860751340114 "CG18278"
"FBgn0041186" -0.292626955052589 2.45437111944338 -3.05982932596537 0.00307101612493059 0.00439138432150102 -3.14349859976818 "Slbp"
"FBgn0035956" -0.445309521695192 -0.587074325489281 -2.77468745617404 0.00697002593806229 0.0095905673393605 -3.14413558812283 "Doc2"
"FBgn0053113" -0.210732815788575 7.9611083539671 -3.14233352430037 0.00239988547232623 0.00346876380595873 -3.14486379388347 "Rtnl1"
"FBgn0036842" 0.144963026964219 4.76110603346736 3.18574408900721 0.00210438773204072 0.00306054154943954 -3.15196430953691 "CG3797"
"FBgn0000463" 0.385520779981561 1.98150478669285 3.00091496528509 0.00365296599501354 0.00518476570326949 -3.15234531810624 "Dl"
"FBgn0036319" 0.904781101120093 2.22545419101425 2.98441763553836 0.00383337894917053 0.0054317796997548 -3.16210534020593 "Ent3"
"FBgn0033540" -0.222941168629825 4.57535140223856 -3.17893427047251 0.00214837421009476 0.00312112234057649 -3.16774900781405 "Elp2"
"FBgn0031997" 0.208532359974697 3.35577530219788 3.11609569133921 0.00259682271422028 0.00373727066198614 -3.16832599408551 "PGAP5"
"FBgn0052365" -0.325590952147887 1.53850051477944 -2.95713337130319 0.00414997354778967 0.00585735193872272 -3.16836883431978 "CG32365"
"FBgn0030120" 0.731956830681173 -1.2631883923521 2.71826364716565 0.00814686550139295 0.011124906410516 -3.17744235192786 "CG17440"
"FBgn0038619" 0.269367741991013 1.80212223946109 2.96841041081456 0.00401629376252084 0.00567808303320625 -3.17839564197191 "CG7685"
"FBgn0001090" 0.556242121644049 4.41760300736448 3.16704162258413 0.00222726033830898 0.00323171784259204 -3.18062504794288 "bnb"
"FBgn0085377" -0.198194962451853 4.22941983458361 -3.16496829746916 0.00224128722177655 0.0032515670456526 -3.18110897908731 "CG34348"
"FBgn0013751" -0.629276887388889 -1.33261762087848 -2.71912787698285 0.00812754839192828 0.0111001459014542 -3.18419886484107 "Awh"
"FBgn0039637" 0.241204473345033 7.53549129194116 3.13471926256377 0.00245555146502092 0.00354320986844002 -3.18428417287713 "CG11880"
"FBgn0029836" -0.844865649198189 -1.63563956699274 -2.67652047166324 0.00913132590159858 0.0124257650504106 -3.18466220003196 "CG5928"
"FBgn0030467" 0.391882932160038 1.46506927544514 2.93429346166882 0.00443342429257801 0.00624143534142199 -3.18547403667759 "CG1764"
"FBgn0037779" 0.438622830775228 3.22329467362182 3.10513173847016 0.00268349882847399 0.0038578641282757 -3.18969794502312 "CG12811"
"FBgn0053307" -0.774142585390103 -0.486997544004439 -2.75007988464075 0.0074626875162536 0.0102308924992362 -3.19156801018949 "CG33307"
"FBgn0033996" -0.168102341861453 4.32937681074069 -3.16259592477917 0.00225743854919171 0.00327398479371163 -3.19345765564342 "CG11807"
"FBgn0250871" -0.371132414699457 3.53363217189743 -3.11622482082998 0.00259581760740797 0.00373639808938474 -3.19662755293339 "pot"
"FBgn0036886" -0.235403168184644 4.34761255321623 -3.16218872222181 0.00226022173403057 0.00327751391829939 -3.20165658323705 "CG9300"
"FBgn0029688" -0.174857171760121 6.4021370537465 -3.15272863344927 0.00232578997640328 0.00336790205392926 -3.2037845543958 "lva"
"FBgn0037608" -0.184490673863727 4.10918382624703 -3.15169554106162 0.00233305700629645 0.00337790312038193 -3.20601921124344 "mRpL19"
"FBgn0083121" -0.407110551028167 -0.977403957229015 -2.72625376267835 0.00796985883438983 0.0108927217242011 -3.20838009302906 "Uhg7"
"FBgn0036291" 0.230235104259044 2.37632340782968 3.01276592149877 0.00352826097184938 0.00501308417428827 -3.2114395884648 "CG10681"
"FBgn0035131" -0.768126472820434 2.74915131705556 -3.04987175780948 0.00316289761809733 0.00451725423535882 -3.2145409540269 "mthl9"
"FBgn0085421" 0.25923291885773 5.2821215645086 3.16480483336173 0.00224239662658576 0.00325267285872148 -3.21668838014358 "Epac"
"FBgn0032808" -1.43053025381247 -0.243811471232515 -2.74467981676979 0.00757497692776066 0.0103817962019002 -3.21998638268093 "CG13079"
"FBgn0033813" -0.23577118593538 3.3027972318648 -3.10020939048023 0.00272328335191841 0.00391325793314779 -3.22148240761428 "fsd"
"FBgn0028506" -0.270118073282809 1.97363985062646 -2.96538835080866 0.00405172115611088 0.00572557700024176 -3.22427908016596 "CG4455"
"FBgn0085224" 0.25212981336823 2.98149096886649 3.06843541738025 0.00299361155432686 0.00428462368660072 -3.22475819413671 "CG34195"
"FBgn0003356" -2.0328969998672 9.25073073198871 -3.08603459953577 0.00284094162097433 0.00407420511968598 -3.22477867429545 "Jon99Cii"
"FBgn0035076" -0.695533714989369 0.183311396375398 -2.8023513275939 0.00645187000604669 0.00891162761118259 -3.22485044021863 "Ance-5"
"FBgn0030425" -0.9008404391415 0.507191445163149 -2.8079879896677 0.00635072751892448 0.00877839571035754 -3.22657270305908 "CG3775"
"FBgn0033244" -0.156231979915163 4.98864906607028 -3.15963851219455 0.00227772519350775 0.00330187333095685 -3.23406733906579 "CG8726"
"FBgn0039083" 1.0869499933024 0.583672683997141 2.82906401525977 0.00598530726002432 0.00830391584764814 -3.23859975271906 "CG10177"
"FBgn0036778" -0.733490579259818 2.74318455927539 -3.04364268889967 0.00322166782603099 0.0045969853582218 -3.23976847717715 "Cyp312a1"
"FBgn0025741" -0.241071672290031 5.90449013720491 -3.14784363623315 0.00236033964007323 0.00341529298653994 -3.24921717033152 "PlexA"
"FBgn0032849" -0.193732167188141 3.73312587150474 -3.11902824185073 0.00257408582110938 0.00370739585825884 -3.24979220932463 "mRpS18B"
"FBgn0051041" 1.88105645879292 4.57458355278044 3.0910556312269 0.00279873323342315 0.00401613289384921 -3.25151349262528 "CG31041"
"FBgn0033188" -0.487508008309683 7.98761838991099 -3.10239741841225 0.00270553138780399 0.00388834538615364 -3.25564771888263 "Drat"
"FBgn0002183" 0.230415201341427 5.65171133928532 3.14701631826106 0.00236623818416883 0.0034227706573225 -3.25619047844714 "dre4"
"FBgn0085486" 0.792857511598906 -1.94780319082256 2.64900935271273 0.00983812271836369 0.0133275551978527 -3.25718450499962 "CG34457"
"FBgn0032845" -0.67470181126218 4.27423212193451 -3.1348885589233 0.00245430078861762 0.00354195072220556 -3.25849211746617 "CG10747"
"FBgn0051344" 0.819802347282 2.54782781759591 3.02178312115371 0.00343603434452961 0.00488946017222021 -3.26029699711203 "CG31344"
"FBgn0024319" -0.960830753565664 -1.52417324868941 -2.65993177235591 0.00955176245191883 0.0129583640909394 -3.26160322706885 "Nach"
"FBgn0030263" -0.281600298516764 6.46511841839028 -3.12906507284137 0.0024976650620844 0.00360231280275073 -3.26262331377295 "CG2076"
"FBgn0020415" -0.444493525003027 4.86669401830764 -3.14828618847346 0.00235719000740986 0.00341126246206719 -3.26418536956169 "Idgf2"
"FBgn0034200" -0.627668906116595 1.98767098115275 -2.95655825294872 0.00415690022422451 0.00586536117481317 -3.27256967353059 "CG11395"
"FBgn0038686" -0.159052970200501 4.56266114123136 -3.14120396557581 0.00240806829951465 0.00347898101744838 -3.27272351386026 "CG5555"
"FBgn0032139" -0.847410943033018 0.510472748255577 -2.79590861921401 0.00656928497490643 0.00906178311688727 -3.27406588962499 "CG13116"
"FBgn0029603" 0.533034881523154 0.0833437772687645 2.75890413328335 0.0072824683324947 0.0099999187757794 -3.27642154774435 "CG14053"
"FBgn0026679" 0.155304485527553 4.38436922346159 3.13398449457399 0.00246098645801278 0.00355050540885767 -3.27761497542517 "IntS4"
"FBgn0051739" 0.125786968458346 5.80337604014756 3.13827824468219 0.00242938428052863 0.00350815371829111 -3.27796868664526 "CG31739"
"FBgn0035325" 0.638815862909897 3.61019927647512 3.0692235681836 0.00298661429458488 0.00427526192910095 -3.28471229540733 "CG13806"
"FBgn0002638" 0.196203051922827 4.63396963181423 3.13602762964267 0.00244590135204672 0.00353091675921814 -3.28770538539243 "Rcc1"
"FBgn0024285" 0.191000352677435 5.51228661780057 3.13571292169451 0.00244821930244406 0.00353371847860089 -3.29352987307689 "Srp54"
"FBgn0036804" 0.21711623937416 2.52966698055518 3.00520314963974 0.00360737777545855 0.00512238896306019 -3.29524123449788 "Sgf11"
"FBgn0004856" -0.117229962969745 5.04378000700095 -3.1381986501033 0.00242996663795908 0.00350845391139445 -3.29526218040983 "Bx42"
"FBgn0038035" 1.12005292725013 4.26095781931455 3.12349420472504 0.00253981638891189 0.003660289147472 -3.30006513803916 "lig3"
"FBgn0052667" -0.683049836121555 1.06670801292746 -2.8473745347583 0.00568362990515038 0.0079087967594466 -3.30013750167773 "CG32667"
"FBgn0035887" 1.96265304909061 2.34261684294071 2.91922796613982 0.00463007618804303 0.00649972787020904 -3.30243138398219 "Jon66Cii"
"FBgn0028396" 2.71339404985569 1.11901368786536 2.82063716707632 0.00612903111486399 0.00848823244865643 -3.30936612307619 "TotA"
"FBgn0053012" -1.01222567196592 1.23737665507385 -2.8580073066064 0.00551493272474315 0.00768089857263543 -3.31181817617644 "CG33012"
"FBgn0260440" -0.54905026642385 -0.633114570057543 -2.73211795861145 0.00784219102462043 0.0107197968645563 -3.31508262826979 "spdo"
"FBgn0013995" -0.256513311639858 6.92085491182928 -3.09995187151838 0.00272537978580971 0.00391566986861696 -3.31581983492074 "Calx"
"FBgn0031270" -0.307804023673752 1.38340770872293 -2.86931317841182 0.00534062188765543 0.00745031067085224 -3.32870940919545 "CG13689"
"FBgn0026238" 0.192221217179804 5.58576636761948 3.12249544257322 0.00254744320661182 0.00367015153048534 -3.33267010801189 "gus"
"FBgn0033349" -0.141423405368126 5.02947862103248 -3.1231510052084 0.00254243474771436 0.00366349910048229 -3.33729185829077 "CG8243"
"FBgn0027929" -0.749048598626142 -1.97272957257064 -2.6012819990283 0.0111831617293877 0.0150647077271938 -3.34249165098996 "NimB1"
"FBgn0053509" -0.862334758723089 0.323277913055162 -2.7818468316355 0.00683239047775035 0.00941085950985637 -3.34295540961333 "CG33509"
"FBgn0038806" 0.198017897675883 3.41197951648231 3.06293678453152 0.00304285488299629 0.0043524438776782 -3.34475015835039 "CG5412"
"FBgn0023520" 0.232462667390386 2.43945517116814 2.97802659208805 0.00390546357272602 0.00552890423283017 -3.34692201003035 "CG3857"
"FBgn0260006" -0.416987718709288 5.26470423063075 -3.11802573270331 0.00258183758789769 0.0037174176058112 -3.3528508079531 "drd"
"FBgn0002878" -0.369691708954385 1.30784970390725 -2.85449726516101 0.00557010577570515 0.00775658754645981 -3.3589774506389 "mus101"
"FBgn0028675" -0.496414401339387 3.35425941783724 -3.04846883056297 0.00317604637016967 0.00453465078362079 -3.36064175618772 "Sur"
"FBgn0036882" -0.557065523601471 1.34709778053855 -2.88205225850066 0.00515030339181204 0.00719767190899269 -3.36107858978364 "CG9279"
"FBgn0031645" 0.641295396624813 7.46748240414045 3.07349472408078 0.00294895865980286 0.00422329466274732 -3.36134474801553 "CG3036"
"FBgn0026374" 0.657094732286618 5.14031956271399 3.11054424242774 0.00264037837314634 0.00379820435713313 -3.36261770755888 "Rhp"
"FBgn0039449" -0.606902644634216 -1.53596370945152 -2.63606375527105 0.0101876176952019 0.0137751176484841 -3.36622217998786 "CG6425"
"FBgn0039058" 0.863538726329877 0.00948485242408614 2.72110901149759 0.00808342414235678 0.0110414930441377 -3.37016569784826 "VhaAC39-2"
"FBgn0053983" 0.940737842126094 -0.175819267659237 2.70557699057038 0.00843530049928658 0.0115020128624387 -3.37774211364743 "obst-H"
"FBgn0029676" -0.686103761879865 3.16801235169783 -3.01925675457675 0.00346164538318909 0.0049236610892817 -3.37974234750918 "HIP-R"
"FBgn0260798" -0.190218482369349 5.22056315384634 -3.10783460993565 0.00266188413662518 0.0038279650769058 -3.38085334583316 "Gprk1"
"FBgn0038810" -0.158599507402655 5.51315756616071 -3.10452665169867 0.00268836002834801 0.00386425975845237 -3.38519587136985 "Srp72"
"FBgn0261276" 0.127783086896101 6.66278448291418 3.08125920298557 0.00288163446094622 0.00413129812771311 -3.38618216909783 "Opa1"
"FBgn0035593" -0.171318527519163 3.87533608917457 -3.07625264039663 0.00292487943039507 0.00419137280259581 -3.38798759083014 "CG4603"
"FBgn0034911" 0.503135204495191 0.558374097140807 2.76919834575212 0.00707726662025456 0.00973098194381641 -3.39015615102602 "CG5549"
"FBgn0038083" 1.2399240738651 5.6989227850494 3.09228313243941 0.00278850370232174 0.00400329316381434 -3.39191703458318 "CG5999"
"FBgn0004687" 0.141655443046795 8.73194315737171 3.03651477235741 0.00329016301423201 0.00468972117455343 -3.39782693304058 "Mlc-c"
"FBgn0027571" 0.403314034181418 8.49513485418905 3.03842972228902 0.0032716297150494 0.00466543360735127 -3.40386452533094 "CG3523"
"FBgn0039025" 0.220375043518647 3.83505077675402 3.06516785429173 0.00302278424877925 0.00432505583793721 -3.4058086107485 "Usp12-46"
"FBgn0040747" -0.507915307887956 -0.899827018594362 -2.63634344734298 0.0101799491298568 0.0137667354788725 -3.41504466338948 "CG12853"
"FBgn0030606" 0.217071216537436 5.9211468028166 3.0866464667463 0.0028357665349473 0.00406740610317227 -3.4169727259833 "CG9053"
"FBgn0003189" 0.42321921889608 5.15298573560528 3.08969951510273 0.00281007522876579 0.00403179093695355 -3.42488945106336 "r"
"FBgn0031835" -0.492207245049215 2.87985283944231 -2.98977040337634 0.00377395594387825 0.00535000654232038 -3.42643632531393 "CG11319"
"FBgn0261274" -0.329174807899334 6.34087602943032 -3.07183824588926 0.00296350984496797 0.00424348521129527 -3.43864809517535 "Ero1L"
"FBgn0031305" -0.982119332624203 0.567432497744102 -2.73943731447307 0.00768546594364961 0.0105193762492408 -3.44496244924791 "Iris"
"FBgn0034251" 0.662616782150681 -0.652361389255588 2.64992943643534 0.00981370267311162 0.0132963962898601 -3.44815518507791 "CG11423"
"FBgn0031495" 0.185822265427432 4.61516124488232 3.07563218167884 0.00293028061430804 0.00419847057278666 -3.45584286894288 "GABPI"
"FBgn0260856" -0.321821710951583 3.55784186555487 -3.03312213689994 0.0033232373662388 0.00473542370863746 -3.46060695894788 "Membrin"
"FBgn0032262" 0.592024776895599 0.11363852797444 2.69712391490492 0.00863262306250383 0.0117608034713681 -3.46783936970478 "CG7384"
"FBgn0038964" -0.291905566005842 6.13273468164804 -3.06331873494721 0.00303941009699171 0.0043481803632181 -3.4688265485438 "Nop56"
"FBgn0034084" 0.186928869885595 3.17951055144753 2.99211598635588 0.00374818681280452 0.00531508434223786 -3.47211281208542 "CG8435"
"FBgn0027562" 0.565487941063575 3.4947964069398 2.99861038704331 0.00367768644542644 0.00521748096717146 -3.47445594825627 "CG10345"
"FBgn0034265" 0.17303516793367 4.03366964302741 3.05030248227353 0.00315887087472137 0.00451219106956312 -3.4762324072929 "Snx16"
"FBgn0035636" -0.492303637606809 -0.618517516201581 -2.64126618048448 0.0100458334790548 0.0135932140186691 -3.47927492761821 "Cralbp"
"FBgn0016054" -0.431259996693821 0.834208344055795 -2.77851442031473 0.00689614158241532 0.00949169244684136 -3.48077149626653 "phr6-4"
"FBgn0261509" -0.541444850443285 -0.154868268272351 -2.67198215572498 0.009244641694601 0.0125653631273345 -3.48472505750032 "haf"
"FBgn0022740" -0.433426670689703 0.278182132310853 -2.71319470012766 0.00826101204085904 0.0112758481659103 -3.48829391214501 "HLH54F"
"FBgn0029990" -0.870526023002908 4.94617002701219 -3.06672456239338 0.00300885317751512 0.0043057805743301 -3.48988412496126 "CG2233"
"FBgn0259224" -0.580805597099818 -0.126749259195589 -2.67366676849173 0.00920243057695169 0.0125098044218602 -3.49059742032935 "CG42324"
"FBgn0039045" -0.66225405816117 5.64859779641261 -3.06231925591335 0.00304843201751348 0.00435975569715827 -3.49340204153732 "CG17119"
"FBgn0031141" -1.64955042833345 5.95423132448231 -3.05264217645481 0.00313708075353459 0.00448243245079542 -3.49564753708325 "CG1304"
"FBgn0040333" 1.66286582707484 0.412864169958423 2.70412270806913 0.00846895247164359 0.0115462188164768 -3.49880136406558 "brv3"
"FBgn0033367" -1.00852310895534 1.47226589188219 -2.81038228284779 0.00630820714891683 0.00872348232888588 -3.49960685741557 "PPO2"
"FBgn0030985" -0.879779887496937 2.25652339992704 -2.91830117033821 0.00464243300033311 0.00651609809440013 -3.50513104574938 "Obp18a"
"FBgn0001225" 0.732706095994509 4.14033619469694 3.04225230850561 0.00323492364827778 0.00461519714644655 -3.51777986773182 "Hsp26"
"FBgn0026192" 0.126052156125599 5.1857813885009 3.05719908397856 0.00309504184676659 0.00442438923746661 -3.51872508259764 "par-6"
"FBgn0034928" -1.11274806916709 -1.01215457414527 -2.58248869899131 0.0117570092183904 0.0157844805638324 -3.51973441169956 "CG13562"
"FBgn0038735" -0.432523854353853 3.93740180441372 -3.02918853839608 0.00336197205130755 0.00478843358903929 -3.5236074588433 "CG4662"
"FBgn0034366" -0.228623950030107 3.26380920996827 -2.98930983176606 0.00377903514330536 0.00535639640811316 -3.52436295400688 "Atg7"
"FBgn0037561" -0.232346830479868 3.52843910738118 -3.00990573243524 0.00355799114188994 0.00505302698322978 -3.52477059200587 "CG9630"
"FBgn0029147" -0.748876464893566 1.00665180261956 -2.7416080578586 0.00763953865295358 0.010462627925672 -3.52485009006966 "NtR"
"FBgn0037623" 0.283403371828079 3.67030166398827 3.01137294470188 0.0035427113206718 0.00503285251908629 -3.52509487374093 "CG9801"
"FBgn0034693" -0.347218295354412 2.68975305205236 -2.93658943100003 0.00440414178256093 0.00620207490768275 -3.53807846930001 "CG11073"
"FBgn0032120" -0.254662487820855 6.07715778265968 -3.03806240284505 0.00327517717574179 0.00466978161003269 -3.54527259711319 "CG33298"
"FBgn0026433" -0.223663166200514 2.54705488648666 -2.9155986257173 0.00467863968247923 0.00656396753296614 -3.54833823643209 "Grip128"
"FBgn0051163" -0.489366032235228 1.47161292412104 -2.79667409543437 0.00655523268323376 0.00904506259340458 -3.55007135771914 "SKIP"
"FBgn0023076" 0.259554808324345 4.81857949742919 3.04083943826643 0.00324844579974661 0.00463307789584807 -3.55463168527915 "Clk"
"FBgn0032772" -0.889509043763378 -0.739534090338053 -2.59107469213418 0.0114916115409464 0.0154469022277083 -3.55858993306607 "CG17350"
"FBgn0032086" 1.07360818145088 0.79289384538192 2.71422312429028 0.00823773581678095 0.0112473545420316 -3.55972684950439 "CG17906"
"FBgn0036696" -0.2865984685824 1.45689470824841 -2.78886112807697 0.0066999641150271 0.00923660444286181 -3.56012685919184 "CG14057"
"FBgn0044812" 2.67646050372816 0.701088131069109 2.67173732465331 0.00925079104131677 0.0125718974856537 -3.56280616321936 "TotC"
"FBgn0030575" -0.531768036238287 0.677191247765641 -2.70340570802528 0.00848558882169995 0.0115638518793465 -3.56457288210038 "CG5321"
"FBgn0038780" 1.06076548980264 -1.58061774760334 2.52390925849653 0.0137206280687474 0.0182961235946619 -3.56664757352529 "CG5060"
"FBgn0036239" -0.128850410269475 5.41986678423153 -3.03767280695037 0.00327894368130629 0.00467444055845384 -3.57121157769005 "Pop2"
"FBgn0000377" -0.134619057109174 4.48615321971536 -3.03159388855511 0.00333823672936611 0.00475535045118307 -3.57274161997358 "crn"
"FBgn0038235" -0.256153517271081 2.19002268858035 -2.86670207882692 0.00538042238099773 0.00750248210858279 -3.57489454022899 "CG8461"
"FBgn0036105" -0.227577455088784 2.78787326203851 -2.92662093143235 0.00453258933723739 0.00637242339444434 -3.57552478490779 "Blos4"
"FBgn0003227" -0.662560701858756 -0.660363864710755 -2.6137264393832 0.0108172651294585 0.0146012040048835 -3.58337444064836 "rec"
"FBgn0050156" 0.514514174723006 -0.861897423564913 2.5780943740139 0.0118949745783265 0.0159616179926011 -3.58673033059619 "CG30156"
"FBgn0040528" -0.633727306907675 -1.1527550091277 -2.53471710734113 0.0133374911475557 0.0178029569114474 -3.58962145360955 "CG15864"
"FBgn0085330" -0.472618012716617 4.43575418975384 -3.02291405131565 0.00342462664046239 0.00487470783872563 -3.59186037797517 "CG34301"
"FBgn0001197" 0.23503395845903 5.66962403392745 3.02550411893074 0.00339863296625265 0.00483991370433516 -3.59469536334806 "His2Av"
"FBgn0035886" -2.28053513495952 3.16649898888816 -2.8871832931774 0.00507542869671545 0.00709726738201897 -3.59963827107175 "Jon66Ci"
"FBgn0026015" 0.234630103751617 4.69360214346581 3.02327590006226 0.00342098410070202 0.00487084221045503 -3.59987571871758 "Top3beta"
"FBgn0010256" -0.208487291693164 5.98248133394366 -3.0187044477917 0.0034672679477141 0.00493090974531473 -3.60122680403669 "Rbp2"
"FBgn0050491" -0.155116724426101 3.57154645170037 -2.97791622357478 0.00390671937916541 0.00552984648185538 -3.6016127571112 "CG30491"
"FBgn0011695" 0.330058478113387 9.01462868180602 2.95539873969018 0.00417089784421865 0.00588333964204825 -3.60265230364094 "PebIII"
"FBgn0032061" 0.553675498115876 -0.860152141413907 2.60030962421828 0.011212218897644 0.015099508243787 -3.60348472298444 "CG9314"
"FBgn0040282" -0.441441061869614 3.28528349594202 -2.95588606912164 0.00416500950829746 0.00587591839831937 -3.60369561945292 "SP1029"
"FBgn0259192" 0.556631288949581 0.0741157422221089 2.64098971986896 0.0100533226638448 0.0136013833989259 -3.60877882279363 "CG42296"
"FBgn0051156" -0.234390920178572 3.36297406421218 -2.96423778037436 0.00406528509240562 0.00574301206736253 -3.60886860998478 "CG31156"
"FBgn0259232" 0.804021612224497 -2.01605730096522 2.49663334058076 0.0147320112370841 0.0195834581839162 -3.60949366112094 "CG42330"
"FBgn0029856" 1.39202888537347 -0.0612495978994793 2.60271068360564 0.0111405925420386 0.0150116800699496 -3.61274548415009 "CG11700"
"FBgn0050486" 1.50930716116788 -1.18547932919815 2.55691584146943 0.0125806529427276 0.0168286889520866 -3.61516511235927 "CG30486"
"FBgn0051717" -0.211203523200983 4.78892790841369 -3.0193736672674 0.0034604562807584 0.00492271711120945 -3.6201410505808 "CG31717"
"FBgn0034570" 0.352975246521042 3.73477779427173 2.97606002675233 0.0039278958808337 0.00555898134554848 -3.62400681711484 "CG10543"
"FBgn0034880" 0.911233868499262 -1.89173626217641 2.4859679908295 0.0151453719563378 0.0201129680877291 -3.624412366768 "ItgalphaPS5"
"FBgn0010292" -0.226463793608398 4.51702374032944 -3.01407115164791 0.003514770540118 0.00499543161261613 -3.6251285922413 "bys"
"FBgn0051989" -0.363752645297601 1.83849585130739 -2.80273262540145 0.00644498177967701 0.00890342587640724 -3.62638626160415 "Cap-D3"
"FBgn0039883" 0.518157676318452 0.0432140769989385 2.62928690412694 0.0103750353205726 0.0140204393362822 -3.63897590011063 "RhoGAP100F"
"FBgn0037064" 0.593291647637548 -1.71265757929514 2.48989063902406 0.0149921443238318 0.0199207772188314 -3.64007922596726 "CG9389"
"FBgn0034429" 0.861404926294989 1.41481996144049 2.73241516424246 0.00783577067025754 0.0107141470241744 -3.64201324258081 "CG18607"
"FBgn0036985" -0.770648813338762 -1.23782930244803 -2.52415943477088 0.0137116484022118 0.0182867521537825 -3.64311552515006 "zye"
"FBgn0031428" -0.250757191731593 3.54595538284485 -2.96281172710876 0.00408215500195729 0.00576510554919172 -3.64526198741422 "CG9886"
"FBgn0029808" 0.458645303886498 -0.430834934433087 2.58488388697689 0.0116824204144248 0.015689879137435 -3.64531595715234 "CG4064"
"FBgn0030421" -0.728188645792423 -0.848260123993183 -2.59358028624014 0.0114151910807422 0.0153507858813656 -3.65145896390377 "CG3812"
